youtubeID,shot,concept,start,end,concepts,probability
zdB3YcxX5YY,shot_21,83471,330.730408,337.103424,#car/#vehicle/#ground_vehicles/#outdoor/#road,332.365356
Sh_8zMVlNVM,shot_55,108727,106.815041,113.279831,#car/#ground_vehicles/#vehicle/#outdoor/#car_racing,109.150711
eUHOx-_1xZc,shot_14,78077,32.032001,39.330959,#car/#ground_vehicles/#vehicle/#sports_car/#car_racing,35.535500
_NRbhU2pWb4,shot_21,91123,257.156891,273.906952,#vehicle/#car/#ground_vehicles/#van/#minivan,272.038422
4IzswCEPBdI,shot_113,87818,466.674530,472.221741,#car/#sports_car/#car_racing/#ground_vehicles/#vehicle,468.551422
tY11l8wAzyU,shot_63,11030,431.791656,436.875000,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#outdoor,434.791656
eaOfgevPphk,shot_119,73774,1001.917603,1015.139099,#car/#sports_car/#vehicle/#ground_vehicles/#car_racing,1002.710022
MBiX7dVQsL8,shot_25,107580,297.266663,303.500000,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#man_made_thing,300.166656
_IvF4X658hY,shot_244,87457,871.704163,877.251404,#ground_vehicles/#vehicle/#car/#outdoor/#sports_car,874.206665
PvmS90qlB18,shot_29,75936,128.666672,134.333328,#vehicle/#car/#ground_vehicles/#police_truck/#outdoor,129.066666
MBiX7dVQsL8,shot_6,107561,88.133331,94.366669,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#man_made_thing,90.566666
jgQJjrqts0k,shot_10,114581,70.000000,77.000000,#ground_vehicles/#vehicle/#car/#exiting_a_vehicle/#van,72.000000
4IzswCEPBdI,shot_104,87809,407.448700,413.871796,#car/#ground_vehicles/#vehicle/#sports_car/#car_racing,412.495422
xgqh5rSanuQ,shot_10,113595,128.027893,134.134003,#car/#ground_vehicles/#vehicle/#minivan/#van,128.294830
Gg67Jw70EP8,shot_17,91255,198.080002,205.679993,#vehicle/#car/#ground_vehicles/#sports_car/#man_made_thing,203.759995
MMhJ1O5EYVk,shot_32,20588,124.165710,131.422958,#car/#ground_vehicles/#vehicle/#sports_car/#outdoor,125.333542
RXYv7eymvHo,shot_68,1269,326.720001,334.239990,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#outdoor,327.839996
rFKJKYz9e60,shot_44,6220,82.680000,91.680000,#ground_vehicles/#car/#vehicle/#minivan/#exiting_a_vehicle,83.639999
RXYv7eymvHo,shot_72,1273,355.320007,365.760010,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#outdoor,357.600006
_Lc3GJ2O5ic,shot_20,5848,131.759995,140.199997,#vehicle/#car/#ground_vehicles/#outdoor/#exiting_a_vehicle,132.559998
wrzUCQHArlg,shot_0,97305,0.000000,6.139467,#ground_vehicles/#car/#vehicle/#exiting_a_vehicle/#outdoor,0.000000
ciOC6Mgqu9Y,shot_5,93094,10.240000,21.400000,#ground_vehicles/#vehicle/#car/#text/#exiting_a_vehicle,16.000000
L_bLkjBb5co,shot_11,4910,62.962898,69.536133,#vehicle/#ground_vehicles/#car/#road/#outdoor,64.297569
Y1ThB3-24BE,shot_106,1988,242.039993,250.000000,#car/#ground_vehicles/#vehicle/#sports_car/#outdoor,243.000000
D1TiIQb8lpc,shot_40,76346,179.320007,184.639999,#sports_car/#car/#ground_vehicles/#car_racing/#vehicle,179.320007
tjy9j2FNwfk,shot_90,109069,248.348099,253.686768,#car/#vehicle/#ground_vehicles/#minivan/#text,249.549301
41ONtYuYGzU,shot_91,4236,446.200012,452.160004,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#minivan,449.119995
bcr4fHNJkfc,shot_40,89436,111.678230,117.584129,#car/#vehicle/#ground_vehicles/#outdoor/#exiting_a_vehicle,115.482033
oRiGKtwoAG0,shot_6,96783,24.524500,34.768066,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#outdoor,31.731701
jgQJjrqts0k,shot_1,114572,7.000000,14.000000,#car/#vehicle/#exiting_a_vehicle/#ground_vehicles/#van,10.000000
RXYv7eymvHo,shot_62,1263,265.399994,273.320007,#car/#vehicle/#ground_vehicles/#exiting_car/#car_racing,270.720001
pmEIZs6xU2g,shot_62,10122,208.320007,214.559998,#car/#vehicle/#car_racing/#sports_car/#outdoor,214.080002
pmEIZs6xU2g,shot_143,10203,392.559998,398.399994,#car/#ground_vehicles/#vehicle/#car_racing/#sports_car,395.440002
GjQJugkVLUY,shot_10,8432,93.393303,109.809700,#car/#ground_vehicles/#vehicle/#exiting_a_vehicle/#construction_vehicles,106.206100
3ea8_CNdJ54,shot_24,11688,77.786041,85.794044,#car/#ground_vehicles/#vehicle/#sports_car/#outdoor,79.996582
O3ZgPaJWw-U,shot_35,86928,144.416672,150.166672,#car/#ground_vehicles/#vehicle/#sports_car/#car_racing,148.541672
N8AM4fQriDk,shot_10,7656,54.095707,71.321251,#vehicle/#ground_vehicles/#car/#minivan/#exiting_a_vehicle,57.307251
Fv_cgoOVLGE,shot_9,5624,57.160000,69.160004,#car/#vehicle/#ground_vehicles/#sports_car/#car_racing,58.119999
tjRro-aHbRI,shot_98,1875,1119.966675,1139.066650,#vehicle/#car/#exiting_a_vehicle/#ground_vehicles/#minivan,1120.966675
L_bLkjBb5co,shot_32,4931,194.194000,206.839966,#vehicle/#ground_vehicles/#car/#road/#outdoor,199.799606
CKgYGgMoV_E,shot_15,88090,110.910797,118.651871,#car/#vehicle/#ground_vehicles/#sports_car/#outdoor,111.711601
BtwWUTSailQ,shot_11,76366,134.880005,140.880005,#car/#vehicle/#ground_vehicles/#text/#sports_car,135.119995
QrkTrUlRn9Y,shot_40,106330,552.833313,557.833313,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#outdoor,554.099976
-Tzc7SBkcV4,shot_16,115628,99.499397,104.504402,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#outdoor,103.303200
WdzKJ1DwG20,shot_44,23567,183.766922,189.355835,#car_racing/#car/#sports_car/#ground_vehicles/#vehicle,189.272415
GqA8R8bD9OI,shot_345,9328,775.440002,782.559998,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#construction_vehicles,776.119995
b1t8BNB-RHs,shot_228,85587,509.920013,520.000000,#car/#ground_vehicles/#vehicle/#outdoor/#exiting_a_vehicle,510.880005
gRltOXgPmlo,shot_160,97697,691.400024,697.719971,#car/#vehicle/#ground_vehicles/#truck/#exiting_car,693.799988
n2hpMII8aIY,shot_452,89003,871.737549,877.610046,#car/#vehicle/#ground_vehicles/#outdoor/#construction_vehicles,873.405884
osTgtz0-UW4,shot_52,8146,197.208328,202.583328,#ground_vehicles/#vehicle/#car/#exiting_car/#outdoor,199.208328
ciOC6Mgqu9Y,shot_4,93093,3.040000,10.240000,#car/#vehicle/#ground_vehicles/#sports_car/#car_racing,8.800000
ACRn2oSVUJU,shot_16,96765,203.436569,213.713501,#sports_car/#car/#ground_vehicles/#vehicle/#text,203.803604
UaZGro6_bdY,shot_55,89980,512.119995,521.039978,#car/#car_racing/#sports_car/#ground_vehicles/#vehicle,517.880005
bffe8WVe5Es,shot_77,6436,184.684494,190.815628,#vehicle/#car/#ground_vehicles/#minivan/#road,189.188995
Hm1UuWyefAk,shot_34,14292,226.125900,234.000427,#vehicle/#ground_vehicles/#exiting_a_vehicle/#car/#daytime_outdoor,233.499939
pStxauLe-k0,shot_12,2933,111.878548,121.488152,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#text,115.615616
tjy9j2FNwfk,shot_117,109096,332.965973,340.139801,#ground_vehicles/#vehicle/#car/#minivan/#van,339.605927
wJuxvrrlq5o,shot_15,69966,148.699997,177.033340,#car/#vehicle/#ground_vehicles/#police_car/#outdoor,171.633331
8k1DIrfNr48,shot_28,76246,72.655914,78.578499,#car/#ground_vehicles/#sports_car/#vehicle/#car_racing,77.410667
pra3y-bbltM,shot_2,81769,136.440002,161.000000,#car/#vehicle/#ground_vehicles/#car_racing/#sports_car,158.520004
rFKJKYz9e60,shot_27,6203,30.799999,41.080002,#ground_vehicles/#vehicle/#car/#exiting_a_vehicle/#person,35.639999
pra3y-bbltM,shot_5,81772,233.919998,239.960007,#car/#ground_vehicles/#vehicle/#sports_car/#text,236.279999
Fv_cgoOVLGE,shot_10,5625,69.160004,77.320000,#car/#vehicle/#ground_vehicles/#outdoor/#yasser_arafat,71.559998
41ONtYuYGzU,shot_81,4226,354.160004,359.480011,#vehicle/#ground_vehicles/#car/#minivan/#outdoor,355.600006
yNQmexETUiA,shot_24,83843,78.879997,84.040001,#car/#ground_vehicles/#vehicle/#sports_car/#outdoor,83.199997
oaIfSC0_ROw,shot_68,7809,283.908630,292.166870,#vehicle/#car/#ground_vehicles/#road/#outdoor,289.539246
g-DnQgLt6ok,shot_246,67853,636.166687,649.500000,#car/#ground_vehicles/#vehicle/#outdoor/#traffic,638.500000
5Eh2d3MKKW4,shot_16,79784,105.680000,111.480003,#car/#sports_car/#ground_vehicles/#car_racing/#vehicle,108.080002
uHdAd-BaPMU,shot_21,3917,324.700012,353.299988,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#outdoor,333.633331
ofYUM5q8Yn8,shot_17,84376,352.640015,357.640015,#vehicle/#ground_vehicles/#car/#road/#outdoor,353.320007
0_IaM6I0IiU,shot_3,89609,8.641967,14.781433,#car/#vehicle/#ground_vehicles/#emergency_vehicles/#car_racing,14.381033
ZFBqQRWq_Yg,shot_139,80365,423.799988,430.040009,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#outdoor,425.320007
MBiX7dVQsL8,shot_4,107559,48.766666,72.566666,#car/#vehicle/#ground_vehicles/#outdoor/#minivan,50.166668
vcLYxd3W6sw,shot_143,79527,687.433350,700.666687,#vehicle/#ground_vehicles/#car/#construction_vehicles/#outdoor,699.433350
-Tzc7SBkcV4,shot_13,115625,67.600868,77.177101,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#outdoor,71.671600
5EItLA0y1-k,shot_2,97234,9.709700,18.818800,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#construction_vehicles,10.076733
BtwWUTSailQ,shot_29,76384,343.559998,352.119995,#car/#vehicle/#exiting_a_vehicle/#ground_vehicles/#outdoor,343.720001
tjRro-aHbRI,shot_78,1855,871.833313,885.066650,#car/#vehicle/#exiting_a_vehicle/#ground_vehicles/#primate,874.566650
VM0EpjVQuNA,shot_34,79375,278.278015,289.422455,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#driver,278.544922
BtwWUTSailQ,shot_27,76382,315.600006,327.679993,#vehicle/#car/#ground_vehicles/#sports_car/#car_racing,315.880005
QBvunQ3SES0,shot_1,110191,13.513500,22.122101,#car/#vehicle/#ground_vehicles/#minivan/#outdoor,21.221201
_NRbhU2pWb4,shot_4,91106,83.383301,93.293198,#car/#vehicle/#ground_vehicles/#text/#car_racing,92.892799
M4tuyUpqwT4,shot_127,10508,348.799988,354.640015,#car/#vehicle/#ground_vehicles/#outdoor/#sports_car,349.200012
LGtB3B-Gikc,shot_35,91015,279.646027,289.055420,#car/#sports_car/#vehicle/#ground_vehicles/#car_racing,279.712769
ba5jYCusma8,shot_130,85299,440.079987,449.000000,#vehicle/#car/#ground_vehicles/#outdoor/#sports_car,442.079987
wzAIHrfXK2s,shot_342,93649,852.051208,858.457581,#car/#vehicle/#ground_vehicles/#outdoor/#trees,857.289795
vcLYxd3W6sw,shot_139,79523,656.099976,665.200012,#vehicle/#ground_vehicles/#car/#text/#outdoor,656.866638
hYAzMIrUJC0,shot_2,95407,15.866667,23.133333,#vehicle/#ground_vehicles/#car/#minivan/#van,15.900000
WZZ9uccZ370,shot_1368,18929,7425.417969,7431.784180,#car_racing/#car/#ground_vehicles/#vehicle/#sports_car,7425.618164
075jHElR8XU,shot_99,2457,361.359985,368.799988,#vehicle/#ground_vehicles/#car/#outdoor/#road,364.839996
WZZ9uccZ370,shot_179,17740,952.911987,959.278320,#car_racing/#car/#ground_vehicles/#vehicle/#sports_car,953.112183
yLWp-d2qFG8,shot_52,8530,325.480011,333.679993,#car/#vehicle/#highway/#ground_vehicles/#sports_car,332.000000
mHD_ipXhGaI,shot_44,5088,158.639999,164.320007,#ground_vehicles/#vehicle/#car/#minivan/#sports_car,161.320007
L_bLkjBb5co,shot_17,4916,98.031265,105.738968,#vehicle/#ground_vehicles/#car/#outdoor/#road,102.836067
BtwWUTSailQ,shot_21,76376,235.600006,253.559998,#vehicle/#car/#ground_vehicles/#car_racing/#sports_car,251.279999
g-DnQgLt6ok,shot_23,67630,99.333336,106.400002,#car/#ground_vehicles/#outdoor/#vehicle/#road,105.800003
eaOfgevPphk,shot_136,73791,1098.764282,1104.645264,#ground_vehicles/#car/#sports_car/#vehicle/#car_racing,1101.266846
_NRbhU2pWb4,shot_3,91105,70.370300,83.383301,#vehicle/#car/#ground_vehicles/#text/#minivan,72.472397
DJhO2uU4PGw,shot_46,83766,374.173798,382.148438,#car/#ground_vehicles/#vehicle/#outdoor/#emergency_vehicles,380.146423
-Tzc7SBkcV4,shot_84,115696,628.828186,645.544922,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#minivan,629.562256
xIAYu3rqm5Q,shot_12,75777,88.239998,95.639999,#car/#ground_vehicles/#vehicle/#sports_car/#outdoor,91.599998
-Tzc7SBkcV4,shot_55,115667,355.421722,360.960602,#ground_vehicles/#vehicle/#car/#minivan/#exiting_a_vehicle,357.557190
1CTZuQ6hGys,shot_15,92424,186.399994,196.966660,#vehicle/#car/#ground_vehicles/#outdoor/#eukaryotic_organism,186.666672
UaZGro6_bdY,shot_54,89979,502.920013,512.119995,#car/#ground_vehicles/#vehicle/#outdoor/#sports_car,510.000000
Ak8R8M238AI,shot_4,83802,28.728701,49.682968,#sports_car/#car_racing/#car/#vehicle/#ground_vehicles,48.948898
O3ZgPaJWw-U,shot_1,86894,7.416667,20.375000,#car/#ground_vehicles/#vehicle/#sports_car/#car_racing,19.500000
yLWp-d2qFG8,shot_49,8527,306.320007,312.559998,#vehicle/#ground_vehicles/#car/#minivan/#road,310.880005
yLWp-d2qFG8,shot_63,8541,403.239990,411.640015,#ground_vehicles/#vehicle/#car/#minivan/#road,406.399994
rFKJKYz9e60,shot_25,6201,19.920000,26.559999,#ground_vehicles/#vehicle/#car/#exiting_a_vehicle/#person,20.760000
pStxauLe-k0,shot_13,2934,121.488152,129.162491,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#construction_vehicles,125.225227
nCjrhwym7r0,shot_17,76187,213.504959,224.223999,#ground_vehicles/#car/#vehicle/#outdoor/#person,220.553665
nCjrhwym7r0,shot_25,76195,318.985321,336.753082,#ground_vehicles/#car/#vehicle/#outdoor/#person,324.657654
dXQoHF80AGw,shot_6,42,53.620232,64.831436,#vehicle/#car/#ground_vehicles/#car_racing/#car_crash,60.126732
xtUwF5dlBCw,shot_5,73997,33.040001,38.840000,#ground_vehicles/#vehicle/#car/#text/#person,38.080002
cdLrYS_3PmI,shot_3,97068,15.960000,25.879999,#vehicle/#car/#ground_vehicles/#outdoor/#exiting_a_vehicle,16.040001
aiRgiivuK5E,shot_23,12286,206.039993,214.800003,#car/#ground_vehicles/#vehicle/#outdoor/#road,210.479996
jgQJjrqts0k,shot_11,114582,77.000000,84.000000,#car/#ground_vehicles/#vehicle/#minivan/#text,82.000000
bpnbyhp9Gck,shot_54,11499,330.263275,336.369354,#vehicle/#ground_vehicles/#car/#outdoor/#construction_vehicles,333.866852
_10QIQ_Hj2c,shot_2,3857,38.972305,52.919586,#ground_vehicles/#car/#vehicle/#outdoor/#emergency_vehicles,40.173508
gxeKvpC9oXk,shot_20,35763,96.199997,101.533333,#car/#ground_vehicles/#vehicle/#sports_car/#outdoor,97.500000
tjRro-aHbRI,shot_73,1850,823.666687,833.366638,#vehicle/#car/#exiting_a_vehicle/#ground_vehicles/#minivan,833.266663
E5212DpjraA,shot_1,6743,5.547208,13.513500,#car/#ground_vehicles/#vehicle/#exiting_a_vehicle/#outdoor,6.381375
UaZGro6_bdY,shot_64,89989,585.640015,596.400024,#car/#vehicle/#ground_vehicles/#man_made_thing/#sports_car,588.200012
41Qs3kwOxrQ,shot_0,10901,0.000000,5.630625,#vehicle/#car/#ground_vehicles/#car_racing/#sports_car,3.503500
L_bLkjBb5co,shot_29,4928,160.760605,167.200363,#vehicle/#ground_vehicles/#car/#outdoor/#exiting_car,166.366196
2qsovZ1BbYc,shot_41,94203,83.917168,90.590500,#car_racing/#car/#vehicle/#sports_car/#ground_vehicles,87.879456
Fv_cgoOVLGE,shot_14,5629,107.080002,112.839996,#car/#vehicle/#ground_vehicles/#sports_car/#outdoor,111.400002
UaZGro6_bdY,shot_27,89952,145.440002,151.919998,#ground_vehicles/#car/#vehicle/#sports_car/#outdoor,147.839996
osTgtz0-UW4,shot_68,8162,291.125000,298.291656,#car/#ground_vehicles/#vehicle/#outdoor/#road,297.541656
p5ynDWy6WXw,shot_20,7071,84.120003,89.879997,#car/#ground_vehicles/#vehicle/#minivan/#outdoor,87.879997
UaZGro6_bdY,shot_26,89951,139.440002,145.440002,#car/#ground_vehicles/#vehicle/#sports_car/#car_racing,141.360001
AcjoWioRX7s,shot_131,2793,408.399994,416.359985,#car/#vehicle/#outdoor/#ground_vehicles/#road,415.279999
WOZqD48yVNo,shot_110,21151,1005.738037,1015.814819,#car/#vehicle/#ground_vehicles/#outdoor/#car_racing,1012.478149
Cx9i18f5CEo,shot_39,89511,125.792336,134.100632,#vehicle/#ground_vehicles/#car/#minivan/#outdoor,130.830704
DJhO2uU4PGw,shot_47,83767,382.148438,387.520477,#car/#ground_vehicles/#vehicle/#outdoor/#emergency_vehicles,385.752045
7-MtpmokxPs,shot_56,82245,656.866638,666.766663,#vehicle/#car/#ground_vehicles/#car_racing/#text,657.866638
3ea8_CNdJ54,shot_38,11702,132.590790,139.848038,#car/#ground_vehicles/#vehicle/#sports_car/#car_racing,135.134995
D7qREVsxpp4,shot_3,6695,27.400000,37.000000,#car/#vehicle/#ground_vehicles/#outdoor/#sports_car,30.719999
4W-Tk43F3TU,shot_82,96673,405.905487,414.247162,#car/#ground_vehicles/#vehicle/#construction_vehicles/#minivan,407.106689
9pBQSczLLaw,shot_57,21002,141.508026,147.480667,#car/#ground_vehicles/#vehicle/#sports_car/#car_racing,144.577774
Cx9i18f5CEo,shot_76,89548,317.116791,323.089447,#vehicle/#car/#minivan/#ground_vehicles/#van,321.487823
XuHIemMF4kY,shot_333,102684,1004.920593,1010.426086,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#construction_vehicles,1007.506470
VPmK1O1g8Tk,shot_1,11976,6.920000,13.520000,#vehicle/#car/#exiting_a_vehicle/#van/#ground_vehicles,10.080000
wzAIHrfXK2s,shot_242,93549,596.262329,606.472534,#ground_vehicles/#vehicle/#car/#outdoor/#minivan,602.902283
E5212DpjraA,shot_34,6776,221.679794,227.894333,#vehicle/#car/#ground_vehicles/#minivan/#outdoor,227.143585
eUHOx-_1xZc,shot_26,78089,70.695625,76.451378,#car/#ground_vehicles/#vehicle/#sports_car/#outdoor,72.781044
RXYv7eymvHo,shot_1,1202,8.960000,21.760000,#ground_vehicles/#vehicle/#car/#exiting_a_vehicle/#eukaryotic_organism,21.600000
aiRgiivuK5E,shot_7,12270,68.440002,88.120003,#car/#vehicle/#ground_vehicles/#outdoor/#road,81.400002
nCjrhwym7r0,shot_3,76173,60.185123,83.625206,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#outdoor,73.448372
-Tzc7SBkcV4,shot_60,115672,389.789398,396.763031,#car/#ground_vehicles/#vehicle/#outdoor/#eukaryotic_organism,396.662933
8k1DIrfNr48,shot_13,76231,39.622917,46.379665,#vehicle/#car/#ground_vehicles/#car_racing/#sports_car,42.125416
osTgtz0-UW4,shot_1,8095,15.000000,28.083332,#vehicle/#ground_vehicles/#car/#minivan/#exiting_a_vehicle,16.750000
Tcq96SOmuQ0,shot_8,77805,143.559998,150.839996,#car/#ground_vehicles/#vehicle/#exiting_a_vehicle/#outdoor,149.240005
nCjrhwym7r0,shot_21,76191,263.263000,276.317719,#ground_vehicles/#car/#vehicle/#outdoor/#person,264.097168
MsVZyk6H-SU,shot_128,8915,356.720001,364.959991,#vehicle/#car/#ground_vehicles/#outdoor/#road,356.720001
AO34aaomWKs,shot_106,9492,336.803131,343.409729,#car/#vehicle/#ground_vehicles/#outdoor/#exiting_a_vehicle,340.106445
aiRgiivuK5E,shot_6,12269,57.880001,68.440002,#ground_vehicles/#vehicle/#car/#outdoor/#exiting_a_vehicle,62.680000
M4tuyUpqwT4,shot_100,10481,266.760010,271.839996,#car/#ground_vehicles/#vehicle/#construction_vehicles/#outdoor,270.200012
ZFBqQRWq_Yg,shot_518,80744,1781.760010,1788.520020,#vehicle/#car/#ground_vehicles/#sports_car/#car_racing,1787.520020
b1t8BNB-RHs,shot_424,85783,1266.280029,1274.719971,#car/#vehicle/#ground_vehicles/#outdoor/#exiting_a_vehicle,1270.920044
-Tzc7SBkcV4,shot_6,115618,26.092733,33.600231,#vehicle/#ground_vehicles/#car/#exiting_a_vehicle/#minivan,27.627600
xIAYu3rqm5Q,shot_29,75794,198.559998,204.399994,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#sports_car,199.960007
tjy9j2FNwfk,shot_33,109012,95.361931,101.234467,#car/#ground_vehicles/#vehicle/#outdoor/#minivan,97.297203
AQSqeZVkcPA,shot_2,109717,3.703700,9.576233,#car/#ground_vehicles/#vehicle/#outdoor/#minivan,5.005000
vZD8rfF0-n8,shot_34,94713,111.544769,117.383934,#ground_vehicles/#vehicle/#car/#outdoor/#minivan,112.112000
xlNVNA9xM5M,shot_66,107270,258.791870,264.530945,#vehicle/#car/#ground_vehicles/#rescue_vehicle/#emergency_vehicles,259.993073
qWXY96BfNgM,shot_9,103060,62.662601,68.468399,#car/#vehicle/#outdoor/#ground_vehicles/#traffic,65.498764
-jTghr3QGpY,shot_4,113569,44.544498,58.658600,#car/#vehicle/#ground_vehicles/#road/#outdoor,56.456402
ofYUM5q8Yn8,shot_13,84372,332.640015,337.640015,#ground_vehicles/#vehicle/#car/#sports_car/#outdoor,333.640015
D7qREVsxpp4,shot_18,6710,194.759995,201.960007,#vehicle/#car/#ground_vehicles/#outdoor/#driver,195.479996
Lg51cjS0gcQ,shot_282,24069,1545.377197,1554.719849,#ground_vehicles/#vehicle/#rescue_vehicle/#car/#emergency_vehicles,1551.916992
ofYUM5q8Yn8,shot_7,84366,304.519989,309.519989,#ground_vehicles/#vehicle/#car/#car_racing/#sports_car,304.839996
UaZGro6_bdY,shot_28,89953,151.919998,159.000000,#car/#vehicle/#ground_vehicles/#road/#outdoor,158.639999
ZFBqQRWq_Yg,shot_522,80748,1795.800049,1800.839966,#sports_car/#car/#car_racing/#vehicle/#ground_vehicles,1797.119995
A__FwwWGR2I,shot_55,110562,1125.916504,1139.763672,#vehicle/#car/#ground_vehicles/#text/#man_made_thing,1132.214478
aWDHa-ZBvqo,shot_46,72321,267.866669,273.033325,#outdoor/#car/#ground_vehicles/#road/#vehicle,270.333344
j9NtkNrBmJg,shot_3,104561,33.116417,38.705334,#vehicle/#car/#ground_vehicles/#exiting_a_vehicle/#van,34.617916
JhYi_4IvYr8,shot_172,4721,544.359985,568.039978,#ground_vehicles/#vehicle/#car/#text/#outdoor,551.440002
GfAdBlCOHVg,shot_45,64616,201.868332,209.834625,#ground_vehicles/#vehicle/#car/#sports_car/#outdoor,209.375839
3idy1bFtlD8,shot_30,96176,217.717499,224.474243,#car/#ground_vehicles/#vehicle/#outdoor/#sports_car,221.721497
MiuLvLobAs4,shot_3,76389,183.166672,193.199997,#vehicle/#car/#ground_vehicles/#road/#outdoor,192.000000
mcCiX6y35Gs,shot_14,12212,74.160004,79.760002,#car/#ground_vehicles/#vehicle/#construction_vehicles/#outdoor,74.199997
a2vcT1bq2XA,shot_16,74976,46.312935,51.818432,#car/#ground_vehicles/#vehicle/#outdoor/#exiting_a_vehicle,47.847801
79xwXh02SGo,shot_80,37999,199.320007,204.320007,#vehicle/#car/#ground_vehicles/#outdoor/#car_racing,199.839996
Hj0BFPX6b7Q,shot_2,20716,13.847167,19.519501,#car/#ground_vehicles/#vehicle/#car_racing/#sports_car,16.649967
RXYv7eymvHo,shot_81,1282,459.200012,465.559998,#vehicle/#ground_vehicles/#car/#exiting_car/#outdoor,461.279999
9LJl5-32YDw,shot_128,8763,457.160004,463.079987,#ground_vehicles/#vehicle/#car/#text/#outdoor,457.760010
JhYi_4IvYr8,shot_177,4726,580.799988,591.880005,#ground_vehicles/#vehicle/#car/#text/#outdoor,581.679993
ofYUM5q8Yn8,shot_15,84374,342.640015,347.640015,#vehicle/#ground_vehicles/#road/#car/#outdoor,345.160004
Q2Few-Qin5I,shot_38,73519,163.833328,173.600006,#outdoor/#ground_vehicles/#car/#vehicle/#road,164.100006
iVkeTIEPg58,shot_283,73162,730.333313,758.633362,#car/#vehicle/#ground_vehicles/#police_car/#person,756.333313
5KkbTKciCqY,shot_40,84745,41.439999,46.639999,#car/#outdoor/#vehicle/#ground_vehicles/#exiting_car,43.799999
T1MAsrqyLAc,shot_9,5553,68.400002,80.400002,#car/#vehicle/#ground_vehicles/#man_made_thing/#eukaryotic_organism,79.239998
4W-Tk43F3TU,shot_44,96635,179.279099,185.418564,#car/#vehicle/#ground_vehicles/#exiting_a_vehicle/#minivan,179.279099
KVdme4ISq8Y,shot_53,88328,403.519989,409.279999,#ground_vehicles/#car/#vehicle/#sports_car/#text,403.720001
osTgtz0-UW4,shot_99,8193,454.833344,461.125000,#vehicle/#ground_vehicles/#car/#construction_vehicles/#minivan,458.333344
